nome_municipio,numero_de_nascidos_vivos_no_municipio,cobertura_saude_suplementar,total_mulheres,numero_internacoes_por_abortamento,taxa_de_abortos_inseguros_por_100_nascidos_vivos_2,taxa_de_abortos_inseguros_por_100_nascidos_vivos_5,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_2,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_5
Município ignorado - RO,16,,,,,,,
Alta Floresta D'Oeste,382,0.08,7704.0,12,5.0890052356020945,12.722513089005236,2.523364485981309,6.308411214953272
Ariquemes,1654,0.09,33143.0,93,9.193168077388151,22.982920193470378,4.587846604109465,11.469616510273664
Cabixi,74,0.05,1835.0,1,2.1283783783783785,5.320945945945946,0.8583106267029974,2.145776566757493
Cacoal,1185,0.11,27704.0,94,13.207594936708864,33.01898734177215,5.649364712676871,14.123411781692175
Cerejeiras,271,0.05,5602.0,24,13.948339483394836,34.87084870848708,6.747590146376295,16.868975365940734
Colorado do Oeste,256,0.08,5719.0,5,3.1640625000000004,7.91015625,1.4163315264906453,3.540828816226613
Corumbiara,116,0.02,2648.0,4,5.275862068965517,13.189655172413794,2.311178247734139,5.777945619335347
Costa Marques,234,0.02,4816.0,,,,,
Espigão D'Oeste,463,0.06,9917.0,13,4.464362850971923,11.160907127429805,2.0842996874054656,5.210749218513664
Guajará-Mirim,879,0.05,14113.0,110,19.7098976109215,49.274744027303754,12.275915822291504,30.689789555728762
Jaru,914,0.07,17712.0,45,7.902078774617069,19.755196936542667,4.077743902439025,10.194359756097562
Ji-Paraná,1971,0.12,41326.0,102,8.69406392694064,21.735159817351597,4.146542128442143,10.366355321105358
Machadinho D'Oeste,514,0.03,10828.0,14,4.20817120622568,10.520428015564203,1.9975988178795716,4.993997044698928
Nova Brasilândia D'Oeste,278,0.02,6516.0,1,0.5503597122302158,1.3758992805755397,0.23480662983425415,0.5870165745856354
Ouro Preto do Oeste,639,0.09,12728.0,25,6.396713615023473,15.991784037558688,3.2114236329352606,8.028559082338154
Pimenta Bueno,581,0.1,11764.0,21,5.963855421686748,14.909638554216867,2.9454267256035367,7.36356681400884
Porto Velho,8926,0.22,157862.0,662,13.572260811113601,33.93065202778401,7.674171111477113,19.18542777869278
Presidente Médici,258,0.09,6784.0,10,6.337209302325582,15.843023255813954,2.4100825471698117,6.025206367924529
Rio Crespo,38,0.05,1097.0,4,16.578947368421055,41.44736842105263,5.742935278030994,14.357338195077485
Rolim de Moura,878,0.07,18103.0,2,0.36560364464692485,0.9140091116173121,0.17731867646246477,0.44329669115616194
Santa Luzia D'Oeste,98,0.04,2593.0,1,1.5918367346938775,3.9795918367346945,0.6016197454685692,1.5040493636714232
Vilhena,1388,0.12,29092.0,71,8.593659942363113,21.484149855907784,4.100096246390761,10.250240615976903
São Miguel do Guaporé,355,0.02,7357.0,5,2.1549295774647885,5.387323943661972,1.0398260160391464,2.599565040097866
Nova Mamoré,416,0.02,8228.0,43,15.814903846153847,39.53725961538461,7.995867768595042,19.989669421487605
Alvorada D'Oeste,220,0.05,5153.0,3,2.147727272727273,5.369318181818182,0.9169415874248011,2.292353968562003
Alto Alegre dos Parecis,163,0.01,4157.0,1,0.9294478527607363,2.3236196319018405,0.3644455135915324,0.9111137839788309
Alto Paraíso,211,0.03,5971.0,6,4.393364928909953,10.983412322274882,1.5525037682130296,3.881259420532574
Buritis,598,0.02,11613.0,10,2.5585284280936453,6.396321070234114,1.3174890209248258,3.293722552312064
Novo Horizonte do Oeste,122,0.02,3076.0,,,,,
Cacaulândia,63,0.04,1920.0,3,7.428571428571427,18.571428571428573,2.4375,6.09375
Campo Novo de Rondônia,183,0.01,4149.0,5,4.139344262295082,10.348360655737705,1.8257411424439625,4.564352856109906
Candeias do Jamari,404,0.03,7163.0,10,3.8242574257425743,9.560643564356436,2.156917492670669,5.392293731676672
Castanheiras,36,0.02,1094.0,,,,,
Chupinguaia,158,0.02,3046.0,4,3.8734177215189876,9.683544303797468,2.0091923834537098,5.022980958634275
Cujubim,203,0.01,6216.0,10,7.463054187192118,18.657635467980295,2.437258687258687,6.093146718146718
Governador Jorge Teixeira,116,0.01,3053.0,2,2.6120689655172415,6.530172413793103,0.9924664264657715,2.4811660661644286
Itapuã do Oeste,123,0.06,2858.0,5,6.463414634146342,16.158536585365855,2.781665500349895,6.954163750874738
Ministro Andreazza,104,0.02,3358.0,3,4.413461538461538,11.033653846153847,1.3668850506253722,3.4172126265634306
