nome_municipio,numero_de_nascidos_vivos_no_municipio,cobertura_saude_suplementar,total_mulheres,numero_internacoes_por_abortamento,taxa_de_abortos_inseguros_por_100_nascidos_vivos_2,taxa_de_abortos_inseguros_por_100_nascidos_vivos_5,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_2,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_5
Porto Velho,9093,0.18,162849.0,679,13.217090069284062,33.04272517321016,7.380026896081646,18.450067240204113
Presidente Médici,262,0.09,6457.0,10,6.240458015267176,15.601145038167937,2.5321356667182906,6.330339166795725
Rio Crespo,36,0.05,1113.0,,,,,
Rolim de Moura,936,0.07,18263.0,6,1.028846153846154,2.572115384615385,0.5272956250342223,1.3182390625855556
Santa Luzia D'Oeste,109,0.05,2365.0,2,2.889908256880734,7.224770642201834,1.3319238900634252,3.3298097251585626
Vilhena,1535,0.12,30499.0,126,13.790228013029315,34.475570032573295,6.940555428046821,17.351388570117052
São Miguel do Guaporé,310,0.03,7392.0,10,4.983870967741936,12.45967741935484,2.090097402597403,5.225243506493506
Nova Mamoré,404,0.02,8813.0,38,14.39108910891089,35.977722772277225,6.597072506524452,16.49268126631113
Alvorada D'Oeste,200,0.05,4914.0,9,7.0875,17.71875,2.8846153846153846,7.211538461538462
Alto Alegre dos Parecis,149,0.01,4202.0,1,1.016778523489933,2.541946308724832,0.36054259876249406,0.9013564969062351
Alto Paraíso,247,0.03,6302.0,4,2.5020242914979756,6.255060728744939,0.9806410663281497,2.4516026658203747
Buritis,608,0.02,12132.0,12,3.019736842105263,7.5493421052631575,1.5133531157270028,3.7833827893175074
Novo Horizonte do Oeste,109,0.02,2902.0,1,1.4036697247706422,3.5091743119266057,0.5272226050999311,1.3180565127498278
Cacaulândia,72,0.03,1955.0,1,2.1458333333333335,5.364583333333334,0.7902813299232736,1.9757033248081843
Campo Novo de Rondônia,156,0.01,4255.0,1,0.9711538461538463,2.4278846153846154,0.3560517038777909,0.8901292596944771
Candeias do Jamari,323,0.03,7663.0,9,4.304953560371517,10.762383900928793,1.814563486885032,4.536408717212581
Castanheiras,52,0.03,1045.0,,,,,
Chupinguaia,154,0.02,3252.0,5,4.967532467532468,12.41883116883117,2.35239852398524,5.8809963099631
Cujubim,274,0.01,6943.0,4,2.2116788321167884,5.529197080291971,0.8728215468817514,2.1820538672043783
Governador Jorge Teixeira,132,0.01,2858.0,7,8.034090909090908,20.08522727272727,3.7106368089573127,9.276592022393281
Itapuã do Oeste,112,0.04,2964.0,4,5.571428571428571,13.928571428571429,2.1052631578947367,5.2631578947368425
Ministro Andreazza,93,0.02,3288.0,4,6.580645161290323,16.451612903225808,1.8613138686131387,4.653284671532847
Mirante da Serra,179,0.03,3706.0,7,6.041899441340782,15.104748603351956,2.9182406907717215,7.295601726929305
Monte Negro,240,0.01,4781.0,3,1.89375,4.734375,0.9506379418531687,2.376594854632922
Nova União,73,0.01,2232.0,1,2.0753424657534247,5.188356164383562,0.6787634408602151,1.6969086021505377
Parecis,54,0.01,1687.0,1,2.805555555555556,7.013888888888889,0.8980438648488441,2.2451096621221107
Pimenteiras do Oeste,52,0.01,701.0,3,8.740384615384615,21.85096153846154,6.483594864479315,16.208987161198287
Primavera de Rondônia,40,0.04,993.0,1,3.9,9.75,1.5709969788519638,3.92749244712991
São Felipe D'Oeste,73,0.04,1764.0,4,8.547945205479452,21.36986301369863,3.5374149659863945,8.843537414965986
São Francisco do Guaporé,319,0.01,5934.0,10,4.749216300940439,11.873040752351097,2.553083923154702,6.382709807886754
Seringueiras,188,0.02,3846.0,3,2.4414893617021276,6.1037234042553195,1.1934477379095163,2.983619344773791
Teixeirópolis,71,0.04,1409.0,1,2.1971830985915495,5.492957746478874,1.107168204400284,2.7679205110007103
Theobroma,107,0.02,3251.0,7,10.009345794392525,25.023364485981308,3.2943709627806834,8.235927406951708
Urupá,138,0.03,3773.0,3,3.358695652173913,8.396739130434783,1.2284654121388814,3.0711635303472042
Vale do Anari,106,0.01,3287.0,3,4.287735849056603,10.71933962264151,1.3827198052935807,3.4567995132339524
Vale do Paraíso,63,0.02,2424.0,4,9.714285714285714,24.285714285714285,2.5247524752475248,6.311881188118813
Acrelândia,217,0.02,4537.0,9,6.345622119815668,15.86405529953917,3.035045184042319,7.587612960105796
Assis Brasil,238,0.01,2206.0,12,7.6386554621848735,19.096638655462186,8.241160471441523,20.60290117860381
Brasiléia,530,0.01,7913.0,72,20.581132075471697,51.45283018867924,13.78491090610388,34.462277265259694
Bujari,248,0.01,2890.0,3,1.8326612903225805,4.581653225806452,1.5726643598615915,3.9316608996539797
Capixaba,219,0.01,3326.0,2,1.3835616438356166,3.4589041095890414,0.911004209260373,2.2775105231509323
Cruzeiro do Sul,1839,0.01,27991.0,166,13.67536704730832,34.1884176182708,8.984673645100212,22.461684112750525
Epitaciolândia,279,0.01,5617.0,53,28.779569892473116,71.9489247311828,14.29499732953534,35.73749332383835
Feijó,771,0.01,10266.0,9,1.7684824902723735,4.421206225680933,1.3281706604324957,3.320426651081239
Jordão,273,0.01,2250.0,3,1.664835164835165,4.162087912087912,2.02,5.050000000000001
Mâncio Lima,395,0.0,5414.0,9,3.4177215189873418,8.544303797468354,2.493535278906539,6.233838197266347
Manoel Urbano,266,0.0,2638.0,1,0.5639097744360901,1.4097744360902256,0.5686125852918877,1.4215314632297196
Marechal Thaumaturgo,444,0.0,4938.0,4,1.3513513513513513,3.3783783783783785,1.215066828675577,3.037667071688943
Plácido de Castro,350,0.01,5715.0,11,4.761428571428572,11.903571428571428,2.9160104986876636,7.290026246719161
Porto Walter,262,0.0,3125.0,9,5.152671755725191,12.881679389312978,4.32,10.8
Rio Branco,6965,0.1,131987.0,649,15.374730796841352,38.43682699210337,8.113299037026374,20.283247592565935
Rodrigues Alves,396,0.0,5348.0,15,5.681818181818182,14.204545454545455,4.207180254300673,10.517950635751681
Santa Rosa do Purus,148,0.0,1744.0,2,2.027027027027027,5.0675675675675675,1.7201834862385321,4.3004587155963305
Senador Guiomard,443,0.02,7022.0,9,3.108352144469526,7.7708803611738135,1.960979777841071,4.902449444602677
Sena Madureira,847,0.01,13677.0,44,7.87012987012987,19.675324675324678,4.873875849967098,12.184689624917747
Tarauacá,1164,0.01,11920.0,54,7.028350515463917,17.570876288659797,6.8632550335570475,17.158137583892618
Xapuri,322,0.01,5633.0,9,4.234472049689441,10.5861801242236,2.420557429433694,6.051393573584235
Porto Acre,358,0.0,5326.0,2,0.8379888268156425,2.094972067039106,0.5632745024408562,1.4081862561021405
Município ignorado - AM,18,,,,,,,
Alvarães,342,0.01,4384.0,6,2.6578947368421053,6.644736842105263,2.073448905109489,5.1836222627737225
Amaturá,214,0.0,3311.0,,,,,
Anamã,163,0.0,3747.0,5,4.601226993865031,11.503067484662576,2.00160128102482,5.00400320256205
Anori,255,0.0,6045.0,,,,,
Apuí,204,0.0,6599.0,7,5.147058823529411,12.867647058823529,1.5911501742688288,3.977875435672072
Atalaia do Norte,438,0.0,5637.0,11,3.767123287671233,9.417808219178083,2.927088877062267,7.317722192655668
Autazes,829,0.0,10569.0,43,7.780458383594692,19.451145958986732,6.1027533352256595,15.25688333806415
Barcelos,504,0.0,8125.0,1,0.2976190476190476,0.744047619047619,0.1846153846153846,0.4615384615384615
Barreirinha,815,0.0,8474.0,18,3.3128834355828225,8.282208588957054,3.1862166627330657,7.965541656832665
Benjamin Constant,968,0.0,11437.0,26,4.028925619834711,10.072314049586776,3.409985135962228,8.52496283990557
Beruri,488,0.0,5145.0,12,3.6885245901639343,9.221311475409836,3.498542274052478,8.746355685131196
Boa Vista do Ramos,369,0.0,5119.0,,,,,
Boca do Acre,695,0.01,10059.0,31,6.757553956834533,16.89388489208633,4.668953176260065,11.672382940650165
Borba,724,0.0,11498.0,19,3.9364640883977895,9.841160220994476,2.478691946425465,6.196729866063663
Caapiranga,173,0.0,3743.0,2,1.7341040462427744,4.335260115606936,0.8014961261020571,2.003740315255143
Canutama,219,0.01,4339.0,2,1.3835616438356166,3.4589041095890414,0.6983175846969348,1.745793961742337
Carauari,628,0.02,8471.0,3,0.7308917197452229,1.8272292993630572,0.5418486601345768,1.3546216503364419
Careiro,419,0.0,11317.0,8,2.863961813842482,7.159904534606206,1.0603516833082973,2.650879208270743
Careiro da Várzea,214,0.0,8405.0,1,0.7009345794392523,1.7523364485981308,0.17846519928613921,0.446162998215348
Coari,1744,0.01,25596.0,176,15.288990825688073,38.222477064220186,10.417252695733708,26.04313173933427
Codajás,434,0.01,8558.0,12,4.188940092165899,10.472350230414747,2.124328114045338,5.310820285113344
Eirunepé,823,0.0,10032.0,6,1.0935601458080195,2.7339003645200486,0.8971291866028709,2.242822966507177
Envira,411,0.0,5684.0,3,1.094890510948905,2.737226277372263,0.7916959887403237,1.9792399718508094
Fonte Boa,669,0.0,5830.0,,,,,
Guajará,334,0.0,4832.0,9,4.04191616766467,10.104790419161677,2.7938741721854305,6.984685430463577
Humaitá,941,0.01,15995.0,26,4.185972369819342,10.464930924548351,2.4626445764301343,6.156611441075335
Ipixuna,440,0.0,8053.0,20,6.8181818181818175,17.045454545454543,3.7253197566124427,9.313299391531107
Iranduba,867,0.01,13941.0,3,0.5242214532871973,1.3105536332179932,0.3260167850225952,0.8150419625564882
Itacoatiara,2078,0.03,29706.0,201,14.9444177093359,37.36104427333976,10.453948697232883,26.134871743082208
Itamarati,293,0.0,2432.0,8,4.09556313993174,10.238907849829351,4.934210526315789,12.335526315789474
Itapiranga,148,0.0,2655.0,,,,,
Japurá,168,0.01,1443.0,2,1.8035714285714286,4.508928571428571,2.0997920997921,5.24948024948025
Juruá,217,0.0,4089.0,3,2.0737327188940093,5.184331797235023,1.1005135730007336,2.7512839325018343
Jutaí,631,0.0,4454.0,15,3.565768621236133,8.914421553090333,5.0516389762011675,12.62909744050292
Lábrea,651,0.0,12915.0,3,0.6912442396313364,1.7281105990783412,0.34843205574912894,0.8710801393728222
Manacapuru,2070,0.01,29336.0,10,0.7318840579710145,1.8297101449275364,0.516430324515953,1.2910758112898828
Manaquiri,234,0.0,8913.0,6,3.8461538461538463,9.615384615384617,1.0097610232245036,2.524402558061259
Manaus,42340,0.24,700360.0,1398,6.1414265470004725,15.35356636750118,3.7127762864812386,9.281940716203096
Manicoré,930,0.0,16090.0,38,6.129032258064516,15.32258064516129,3.5425730267246736,8.856432566811684
Maraã,323,0.0,5239.0,6,2.786377708978328,6.96594427244582,1.7178850925749187,4.294712731437297
Maués,1334,0.01,16960.0,71,8.063343328335831,20.158358320839582,6.342275943396226,15.855689858490566
Nhamundá,356,0.0,6046.0,14,5.8988764044943816,14.747191011235955,3.473370823685081,8.683427059212702
Nova Olinda do Norte,593,0.0,10937.0,3,0.7588532883642496,1.897133220910624,0.41144738045167784,1.0286184511291945
Novo Airão,316,0.01,5282.0,1,0.4794303797468355,1.1985759493670887,0.28682317304051497,0.7170579326012875
Novo Aripuanã,409,0.0,7334.0,2,0.7334963325183375,1.8337408312958436,0.4090537223888738,1.0226343059721843
Parintins,1995,0.01,33681.0,157,11.922556390977443,29.80639097744361,7.061993408746771,17.65498352186693
Pauini,374,0.0,5608.0,9,3.6096256684491976,9.024064171122994,2.407275320970043,6.0181883024251075
Presidente Figueiredo,558,0.04,10162.0,8,2.236559139784946,5.591397849462366,1.228104703798465,3.0702617594961623
Rio Preto da Eva,391,0.01,9616.0,3,1.1624040920716112,2.9060102301790285,0.47264975041597335,1.1816243760399336
Santa Isabel do Rio Negro,301,0.0,6296.0,1,0.4983388704318937,1.2458471760797343,0.23824650571791614,0.5956162642947903
Santo Antônio do Içá,713,0.0,6979.0,16,3.3660589060308554,8.415147265077138,3.4388880928499783,8.597220232124947
São Gabriel da Cachoeira,1120,0.01,12604.0,1,0.13526785714285716,0.3381696428571429,0.12019993652808633,0.30049984132021584
São Paulo de Olivença,751,0.0,10806.0,31,6.191744340878828,15.479360852197072,4.303164908384231,10.757912270960578
São Sebastião do Uatumã,180,0.0,3914.0,4,3.3333333333333335,8.333333333333332,1.532958610117527,3.832396525293817
Silves,202,0.0,2478.0,9,6.683168316831684,16.707920792079207,5.447941888619854,13.619854721549636
Tabatinga,1613,0.01,19022.0,145,13.619032858028518,34.047582145071296,11.54847019240879,28.871175481021975
Tapauá,426,0.0,5314.0,9,3.169014084507042,7.922535211267606,2.540459164471208,6.351147911178021
Tefé,1753,0.01,18906.0,150,12.96349115801483,32.40872789503708,12.019993652808632,30.049984132021578
Tonantins,391,0.0,5469.0,,,,,
Uarini,295,0.0,3750.0,1,0.5084745762711864,1.2711864406779663,0.4,1.0
Urucará,272,0.01,4878.0,2,1.1139705882352942,2.7849264705882355,0.6211562115621156,1.552890528905289
Urucurituba,282,0.0,6177.0,,,,,
Município ignorado - RR,3,,,,,,,
Amajari,337,0.0,3104.0,17,7.566765578635016,18.916913946587538,8.21520618556701,20.538015463917525
Alto Alegre,545,0.0,4272.0,23,6.330275229357799,15.825688073394495,8.075842696629215,20.189606741573034
Boa Vista,6718,0.09,112913.0,747,18.180187555820186,45.450468889550464,10.816690726488536,27.04172681622134
Bonfim,355,0.0,3184.0,15,6.338028169014084,15.845070422535212,7.066582914572865,17.66645728643216
Cantá,327,0.0,4644.0,21,9.63302752293578,24.08256880733945,6.782945736434108,16.95736434108527
Caracaraí,413,0.01,6336.0,18,6.602905569007264,16.50726392251816,4.3039772727272725,10.759943181818182
Caroebe,139,0.0,2838.0,5,5.39568345323741,13.489208633093524,2.6427061310782243,6.606765327695561
Iracema,169,0.0,3324.0,5,4.437869822485207,11.094674556213018,2.256317689530686,5.640794223826715
Mucajaí,340,0.01,5085.0,19,8.466176470588236,21.16544117647059,5.660766961651917,14.151917404129794
Normandia,442,0.0,2808.0,11,3.733031674208145,9.332579185520363,5.876068376068376,14.69017094017094
Pacaraima,360,0.01,3642.0,25,10.520833333333334,26.302083333333332,10.399505766062601,25.998764415156508
Rorainópolis,527,0.01,8826.0,15,4.3121442125237195,10.780360531309299,2.574779061862679,6.436947654656696
São João da Baliza,117,0.01,2454.0,1,1.294871794871795,3.2371794871794877,0.6173594132029341,1.543398533007335
São Luiz,91,0.01,2442.0,5,8.324175824175823,20.810439560439562,3.1019656019656017,7.754914004914005
Uiramutã,518,0.0,2593.0,24,6.94980694980695,17.374517374517374,13.883532587736212,34.70883146934053
Município ignorado - PA,2,,,,,,,
Abaetetuba,2660,0.05,50130.0,168,9.947368421052632,24.86842105263158,5.278276481149013,13.195691202872531
Abel Figueiredo,143,0.01,2256.0,12,12.713286713286715,31.783216783216783,8.058510638297873,20.14627659574468
Acará,936,0.01,16779.0,46,7.44551282051282,18.61378205128205,4.153406043268371,10.383515108170927
Afuá,871,0.0,11336.0,46,7.921928817451206,19.804822043628015,6.08680310515173,15.217007762879323
Água Azul do Norte,199,0.0,9072.0,2,1.507537688442211,3.7688442211055273,0.3306878306878307,0.8267195767195766
Alenquer,1133,0.01,16763.0,22,2.9417475728155336,7.354368932038835,1.9883075821750282,4.9707689554375705
Almeirim,793,0.06,10729.0,14,2.807061790668348,7.01765447667087,2.0747506757386525,5.186876689346631
Altamira,2991,0.05,36377.0,207,10.900200601805416,27.25050150451354,8.962393820271052,22.405984550677626
Anajás,742,0.0,8198.0,21,4.245283018867925,10.61320754716981,3.8424005855086607,9.606001463771653
Ananindeua,8396,0.18,179959.0,432,9.107193901858029,22.767984754645067,4.248967820447991,10.622419551119977
Anapu,600,0.0,7557.0,37,9.25,23.125,7.344184200079397,18.360460500198492
Augusto Corrêa,954,0.0,13303.0,15,2.358490566037736,5.89622641509434,1.6913478162820417,4.228369540705104
Aurora do Pará,439,0.0,9827.0,19,6.492027334851937,16.23006833712984,2.9001729927750075,7.250432481937519
Aveiro,198,0.01,4695.0,4,3.060606060606061,7.651515151515152,1.2907348242811503,3.226837060702876
Bagre,554,0.0,9058.0,3,0.8122743682310468,2.0306859205776173,0.49679841024508725,1.241996025612718
Baião,575,0.0,13740.0,34,8.869565217391303,22.17391304347826,3.7117903930131004,9.279475982532752
Bannach,45,0.0,973.0,,,,,
Barcarena,2098,0.12,38907.0,33,2.6425166825548145,6.6062917063870366,1.424936386768448,3.5623409669211203
Belém,21246,0.3,499281.0,1262,11.582886190341712,28.95721547585428,4.928887740570941,12.322219351427353
Belterra,273,0.01,5170.0,10,5.54945054945055,13.873626373626374,2.93036750483559,7.325918762088975
Benevides,1008,0.06,19988.0,50,7.886904761904762,19.717261904761905,3.9773864318591157,9.943466079647788
Bom Jesus do Tocantins,253,0.01,5026.0,7,4.191699604743084,10.479249011857707,2.1100278551532035,5.275069637883008
Bonito,212,0.01,4898.0,,,,,
Bragança,2192,0.02,39640.0,71,4.955748175182482,12.389370437956204,2.7404137235116046,6.851034308779011
Brasil Novo,255,0.01,4663.0,10,5.9411764705882355,14.852941176470589,3.24898134248338,8.12245335620845
Brejo Grande do Araguaia,103,0.01,2216.0,3,4.4126213592233015,11.031553398058252,2.0509927797833933,5.127481949458484
Breu Branco,832,0.02,19628.0,32,5.884615384615385,14.711538461538462,2.4943957611575303,6.235989402893825
Breves,2586,0.01,30275.0,128,7.4988399071925755,18.74709976798144,6.405284888521884,16.013212221304705
Bujaru,482,0.0,8658.0,16,4.979253112033195,12.448132780082988,2.772002772002772,6.93000693000693
Cachoeira do Piriá,304,0.0,10111.0,4,1.9736842105263157,4.934210526315789,0.5934131144298289,1.4835327860745722
Cachoeira do Arari,319,0.0,6947.0,9,4.231974921630094,10.579937304075235,1.9432848711674102,4.858212177918526
Cametá,2445,0.01,41154.0,174,10.78159509202454,26.953987730061346,6.405452689896487,16.013631724741217
Canaã dos Carajás,1332,0.6,11697.0,46,8.288288288288289,20.72072072072072,9.438317517312132,23.595793793280325
Capanema,1138,0.07,22239.0,10,1.4103690685413006,3.5259226713532517,0.7217051126399568,1.8042627815998922
Capitão Poço,859,0.01,17647.0,15,2.6455180442374857,6.613795110593713,1.2877542925143084,3.219385731285771
Castanhal,3300,0.08,65736.0,145,7.118181818181818,17.795454545454543,3.573384446878423,8.933461117196057
Chaves,355,0.0,6648.0,5,2.112676056338028,5.28169014084507,1.128158844765343,2.8203971119133575
Colares,184,0.0,3499.0,2,1.6304347826086956,4.076086956521739,0.8573878250928837,2.1434695627322093
Conceição do Araguaia,787,0.03,14683.0,4,0.7852604828462515,1.963151207115629,0.4208949124838248,1.0522372812095622
Concórdia do Pará,536,0.01,9964.0,17,4.805037313432836,12.01259328358209,2.584805299076676,6.46201324769169
Cumaru do Norte,138,0.0,3417.0,2,2.1739130434782608,5.434782608695652,0.8779631255487269,2.1949078138718177
Curionópolis,400,0.13,5485.0,29,12.288749999999999,30.721874999999997,8.961713764813126,22.404284412032816
Curralinho,681,0.0,9532.0,15,3.303964757709251,8.259911894273127,2.360469995803609,5.9011749895090215
Curuá,208,0.0,4144.0,2,1.4423076923076923,3.6057692307692304,0.7239382239382239,1.8098455598455598
Curuçá,526,0.0,11586.0,10,2.8517110266159698,7.1292775665399235,1.294665976178146,3.236664940445365
Dom Eliseu,762,0.03,18423.0,30,6.0826771653543314,15.206692913385828,2.515876893014167,6.289692232535417
Eldorado dos Carajás,504,0.01,10178.0,36,10.821428571428571,27.053571428571427,5.3586166240911774,13.396541560227941
Faro,124,0.01,2245.0,4,4.887096774193549,12.21774193548387,2.6993318485523385,6.748329621380847
Floresta do Araguaia,327,0.0,5954.0,3,1.3761467889908259,3.4403669724770642,0.7557944239166947,1.8894860597917367
Garrafão do Norte,431,0.0,8139.0,8,2.784222737819025,6.960556844547564,1.474382602285293,3.6859565057132326
Goianésia do Pará,524,0.0,12480.0,20,5.7251908396946565,14.31297709923664,2.403846153846154,6.009615384615385
Gurupá,691,0.0,9453.0,27,5.861070911722142,14.652677279305355,4.284354173278325,10.710885433195811
Igarapé-Açu,567,0.01,12261.0,20,5.343915343915344,13.35978835978836,2.47125030584781,6.178125764619526
Igarapé-Miri,1114,0.01,19193.0,46,6.2558348294434465,15.639587073608618,3.6310113062053873,9.077528265513468
Inhangapi,177,0.01,3541.0,9,7.703389830508474,19.258474576271187,3.8506071731149394,9.626517932787348
Ipixuna do Pará,576,0.0,19597.0,13,3.3854166666666665,8.463541666666668,0.9950502627953258,2.487625656988315
Irituia,462,0.01,9737.0,15,4.918831168831169,12.297077922077921,2.3338810721988295,5.834702680497073
Itaituba,1950,0.02,32913.0,122,9.572307692307692,23.930769230769233,5.67131528575335,14.178288214383375
Itupiranga,899,0.01,16118.0,36,6.0667408231368185,15.166852057842044,3.383794515448567,8.459486288621417
Jacareacanga,613,0.01,3044.0,,,,,
Jacundá,882,0.01,19347.0,44,7.557823129251701,18.89455782312925,3.445495425647387,8.613738564118469
Juruti,1063,0.03,16422.0,69,10.028692380056444,25.07173095014111,6.491596638655462,16.228991596638654
Limoeiro do Ajuru,445,0.0,8527.0,15,5.056179775280898,12.640449438202248,2.638677143192213,6.596692857980533
Mãe do Rio,635,0.02,9870.0,27,6.505511811023622,16.263779527559056,4.185410334346505,10.46352583586626
Magalhães Barata,112,0.01,2425.0,7,9.46875,23.671875,4.373195876288659,10.93298969072165
Marabá,5173,0.11,87056.0,357,11.490527740189446,28.726319350473613,6.827846443668444,17.069616109171108
Maracanã,427,0.0,8786.0,13,4.566744730679157,11.416861826697893,2.21944001821079,5.548600045526975
Marapanim,330,0.0,8345.0,10,4.545454545454546,11.363636363636363,1.797483523067705,4.493708807669263
Marituba,1863,0.05,43372.0,98,8.28502415458937,20.71256038647343,3.5587475790832794,8.8968689477082
Medicilândia,430,0.0,9185.0,3,1.0465116279069768,2.616279069767442,0.4899292324442025,1.2248230811105063
Melgaço,595,0.0,7893.0,17,4.285714285714286,10.714285714285714,3.2307107563664004,8.076776890916001
Mocajuba,482,0.01,9117.0,13,4.086099585062241,10.215248962655602,2.1602500822639024,5.400625205659756
Moju,1248,0.01,24075.0,46,5.584134615384615,13.960336538461537,2.8947040498442367,7.2367601246105915
Mojuí dos Campos,150,0.0,4766.0,1,1.0,2.5,0.3147293327738145,0.7868233319345362
Monte Alegre,1151,0.01,17901.0,71,9.34535186794092,23.363379669852304,6.008882185352773,15.022205463381935
Muaná,601,0.01,11977.0,15,3.7811980033277877,9.452995008319467,1.8973866577607081,4.74346664440177
Nova Esperança do Piriá,449,0.0,6628.0,4,1.3363028953229399,3.34075723830735,0.9052504526252263,2.263126131563066
Nova Ipixuna,199,0.0,4878.0,5,3.7688442211055273,9.42211055276382,1.5375153751537516,3.843788437884379
Nova Timboteua,153,0.01,4529.0,3,2.9705882352941178,7.426470588235294,1.0035327886950762,2.5088319717376906
Novo Progresso,620,0.01,8640.0,13,3.176612903225807,7.941532258064515,2.2795138888888893,5.698784722222222
Novo Repartimento,1334,0.0,22072.0,23,2.586206896551724,6.4655172413793105,1.5630663283798478,3.907665820949619
Óbidos,982,0.01,15279.0,6,0.9256619144602851,2.3141547861507132,0.5949342234439426,1.4873355586098567
Oeiras do Pará,731,0.0,9304.0,22,4.514363885088919,11.2859097127223,3.5468615649183146,8.867153912295787
Oriximiná,1397,0.09,21962.0,104,12.17179670722978,30.429491768074445,7.742464256442948,19.35616064110737
Ourém,322,0.01,5318.0,3,1.4114906832298137,3.5287267080745344,0.8546446032342986,2.1366115080857466
Ourilândia do Norte,638,0.12,10324.0,3,0.7899686520376178,1.9749216300940442,0.4881828748547075,1.2204571871367689
Pacajá,686,0.0,13208.0,25,5.466472303206997,13.666180758017493,2.8391883706844334,7.097970926711084
Palestina do Pará,106,0.0,2311.0,1,1.4150943396226416,3.5377358490566038,0.6490696668109044,1.6226741670272609
Paragominas,2033,0.06,36885.0,135,10.558288243974424,26.395720609936056,5.819438796258642,14.548596990646605
Parauapebas,5019,0.35,65516.0,190,7.665869695158397,19.164674237895998,5.872611270529337,14.681528176323342
Pau D'Arco,142,0.0,1773.0,,,,,
Peixe-Boi,98,0.01,2511.0,,,,,
Piçarra,148,0.0,4008.0,6,6.081081081081082,15.202702702702704,2.245508982035928,5.61377245508982
Placas,273,0.0,8887.0,9,4.945054945054945,12.362637362637363,1.519072802970631,3.797682007426578
Ponta de Pedras,345,0.01,9270.0,9,3.9521739130434783,9.880434782608695,1.470873786407767,3.6771844660194173
Portel,1596,0.0,17636.0,61,5.733082706766917,14.332706766917294,5.188251304150601,12.970628260376502
Porto de Moz,711,0.0,11734.0,45,9.49367088607595,23.734177215189874,5.7525140617010395,14.381285154252598
Prainha,665,0.0,9068.0,10,2.2556390977443606,5.639097744360902,1.6541685046316719,4.13542126157918
Primavera,185,0.02,3288.0,,,,,
Quatipuru,158,0.0,4159.0,2,1.89873417721519,4.746835443037975,0.7213272421255109,1.8033181053137775
Redenção,1701,0.07,27355.0,4,0.37742504409171074,0.9435626102292769,0.234692012429172,0.58673003107293
Rio Maria,311,0.03,5796.0,8,3.9742765273311895,9.935691318327974,2.132505175983437,5.3312629399585925
Rondon do Pará,729,0.03,16081.0,25,5.298353909465021,13.24588477366255,2.401902866737143,6.004757166842858
Rurópolis,383,0.0,14929.0,10,3.91644908616188,9.7911227154047,1.004755844329828,2.5118896108245696
Salinópolis,632,0.02,12881.0,21,5.083860759493671,12.709651898734178,2.4943715550034935,6.235928887508734
Salvaterra,377,0.01,7154.0,18,7.23342175066313,18.083554376657823,3.8118535085266982,9.529633771316746
Santa Bárbara do Pará,285,0.03,6453.0,12,6.505263157894737,16.263157894736842,2.873082287308229,7.182705718270571
Santa Cruz do Arari,103,0.0,3171.0,1,1.4563106796116505,3.640776699029126,0.47303689687795647,1.1825922421948911
