nome_municipio,numero_de_nascidos_vivos_no_municipio,cobertura_saude_suplementar,total_mulheres,numero_internacoes_por_abortamento,taxa_de_abortos_inseguros_por_100_nascidos_vivos_2,taxa_de_abortos_inseguros_por_100_nascidos_vivos_5,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_2,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_5
Envira,391,0.0,6177.0,2,0.7672634271099744,1.9181585677749362,0.48567265662943176,1.2141816415735793
Fonte Boa,579,0.0,5127.0,1,0.2590673575129534,0.6476683937823834,0.29256875365710944,0.7314218841427735
Guajará,285,0.0,5192.0,11,5.7894736842105265,14.473684210526317,3.1779661016949157,7.944915254237288
Humaitá,978,0.01,17287.0,43,6.661042944785275,16.65260736196319,3.7684387111702433,9.42109677792561
Ipixuna,376,0.0,8987.0,14,5.585106382978723,13.962765957446807,2.3367085790586404,5.8417714476466
Iranduba,1021,0.01,14788.0,6,0.890303623898139,2.225759059745348,0.6146875845279958,1.5367189613199892
Itacoatiara,2033,0.03,31477.0,168,12.767338908017708,31.91834727004427,8.246020904152239,20.615052260380594
Itamarati,246,0.0,2348.0,,,,,
Itapiranga,173,0.0,2771.0,4,3.4682080924855487,8.670520231213873,2.165283291230603,5.413208228076506
Japurá,121,0.01,836.0,4,5.008264462809918,12.520661157024794,7.248803827751196,18.12200956937799
Juruá,235,0.0,4636.0,,,,,
Jutaí,645,0.0,3963.0,20,4.651162790697675,11.627906976744185,7.57002271006813,18.925056775170326
Lábrea,891,0.0,13966.0,24,4.040404040404041,10.1010101010101,2.577688672490334,6.444221681225835
Manacapuru,2115,0.01,30840.0,12,0.8595744680851064,2.148936170212766,0.5894941634241244,1.4737354085603114
Manaquiri,276,0.0,10305.0,2,1.0869565217391304,2.717391304347826,0.2911208151382824,0.727802037845706
Manaus,37936,0.23,746952.0,2092,10.174346267397722,25.435865668494305,5.1673199884329915,12.91829997108248
Manicoré,1023,0.0,17201.0,58,8.504398826979472,21.26099706744868,5.057845474100343,12.644613685250857
Maraã,381,0.0,5259.0,3,1.1811023622047243,2.952755905511811,0.8556759840273817,2.139189960068454
Maués,1539,0.01,18480.0,68,6.693957115009747,16.734892787524366,5.574675324675324,13.936688311688311
Nhamundá,346,0.0,6373.0,23,9.971098265895954,24.927745664739884,5.413463047230504,13.53365761807626
Nova Olinda do Norte,546,0.0,11811.0,26,7.142857142857142,17.857142857142858,3.302006604013208,8.25501651003302
Novo Airão,310,0.01,5825.0,,,,,
Novo Aripuanã,392,0.0,7713.0,1,0.3826530612244898,0.9566326530612245,0.19447685725398678,0.4861921431349669
Parintins,1947,0.01,35057.0,148,11.51617873651772,28.790446841294298,6.395869583820636,15.989673959551586
Pauini,369,0.0,5765.0,,,,,
Presidente Figueiredo,513,0.02,11388.0,10,2.9824561403508776,7.456140350877193,1.3435194942044257,3.3587987355110647
Rio Preto da Eva,440,0.01,10427.0,2,0.6886363636363637,1.7215909090909092,0.29059173300086316,0.7264793325021579
Santa Isabel do Rio Negro,322,0.0,7427.0,13,6.055900621118012,15.13975155279503,2.625555405951259,6.563888514878148
Santo Antônio do Içá,773,0.0,6617.0,20,3.8809831824062093,9.702457956015524,4.533776635937736,11.33444158984434
São Gabriel da Cachoeira,1435,0.0,13588.0,8,0.8362369337979094,2.0905923344947737,0.8831321754489255,2.207830438622314
São Paulo de Olivença,955,0.0,11723.0,43,6.753926701570681,16.8848167539267,5.502004606329438,13.755011515823595
São Sebastião do Uatumã,200,0.0,4348.0,11,8.25,20.625,3.7948482060717574,9.487120515179392
Silves,229,0.0,2570.0,4,2.6200873362445414,6.550218340611353,2.3346303501945527,5.836575875486381
Tabatinga,1769,0.01,20967.0,78,6.680045223289994,16.700113058224986,5.635999427672056,14.089998569180139
Tapauá,432,0.0,4980.0,,,,,
Tefé,1927,0.01,18499.0,194,15.252205500778413,38.130513751946026,15.887885831666576,39.71971457916644
Tonantins,428,0.0,5698.0,8,2.803738317757009,7.009345794392523,2.106002106002106,5.265005265005265
Uarini,351,0.0,3914.0,12,5.128205128205128,12.82051282051282,4.598875830352581,11.497189575881452
Urucará,318,0.0,4708.0,10,4.716981132075472,11.79245283018868,3.1860662701784195,7.965165675446049
Urucurituba,321,0.0,6883.0,2,0.9345794392523363,2.336448598130841,0.43585645793985184,1.0896411448496297
Amajari,436,0.0,3580.0,9,3.096330275229358,7.740825688073394,3.770949720670391,9.427374301675979
Alto Alegre,698,0.0,4089.0,15,3.2234957020057307,8.058739255014327,5.502567865003669,13.756419662509172
Boa Vista,8934,0.07,135395.0,708,12.719274680993959,31.798186702484895,8.392776690424315,20.98194172606079
Bonfim,470,0.0,3248.0,18,5.74468085106383,14.361702127659576,8.312807881773399,20.782019704433495
Cantá,385,0.0,5105.0,15,5.844155844155844,14.61038961038961,4.407443682664055,11.018609206660138
Caracaraí,445,0.01,6674.0,26,8.851685393258427,22.129213483146064,5.902007791429428,14.755019478573569
Caroebe,204,0.0,3067.0,7,5.147058823529411,12.867647058823529,3.4235409194652755,8.558852298663188
Iracema,185,0.0,3745.0,11,8.91891891891892,22.2972972972973,4.405874499332443,11.014686248331108
Mucajaí,372,0.01,5365.0,18,7.330645161290322,18.326612903225804,5.082945013979496,12.707362534948741
Normandia,488,0.0,3012.0,17,5.225409836065574,13.063524590163937,8.46613545816733,21.165338645418327
Pacaraima,556,0.01,5241.0,46,12.534172661870501,31.33543165467626,13.297080709788208,33.242701774470525
Rorainópolis,567,0.01,9394.0,63,16.833333333333332,42.083333333333336,10.160208643815201,25.400521609538007
São João da Baliza,131,0.01,2617.0,13,15.034351145038169,37.58587786259542,7.525792892625143,18.814482231562856
São Luiz,107,0.01,2530.0,8,11.327102803738319,28.317757009345794,4.790513833992096,11.976284584980238
Uiramutã,616,0.0,2832.0,24,5.844155844155844,14.61038961038961,12.711864406779663,31.779661016949152
Município ignorado - PA,3,,,,,,,
Abaetetuba,2623,0.04,51912.0,124,7.374761723217689,18.436904308044223,3.726306056403144,9.31576514100786
Abel Figueiredo,132,0.01,2293.0,,,,,
Acará,980,0.0,16900.0,40,6.122448979591836,15.306122448979592,3.5502958579881656,8.875739644970414
Afuá,1014,0.0,11845.0,30,4.437869822485207,11.094674556213018,3.799071338117349,9.497678345293373
Água Azul do Norte,225,0.0,9344.0,4,2.666666666666667,6.666666666666667,0.6421232876712328,1.605308219178082
Alenquer,1193,0.01,17278.0,6,0.7619446772841576,1.904861693210394,0.5261025581664545,1.315256395416136
Almeirim,779,0.07,10731.0,18,3.708600770218229,9.271501925545572,2.6922001677383283,6.730500419345821
Altamira,2371,0.05,38221.0,176,11.691269506537326,29.228173766343314,7.252557494571047,18.13139373642762
Anajás,836,0.0,8881.0,25,4.485645933014354,11.214114832535884,4.22249746650152,10.5562436662538
Ananindeua,7407,0.17,184338.0,284,6.7290400972053455,16.822600243013365,2.703837515867591,6.759593789668977
Anapu,652,0.0,8560.0,51,11.733128834355828,29.33282208588957,8.936915887850468,22.34228971962617
Augusto Corrêa,809,0.0,14102.0,17,3.15203955500618,7.880098887515451,1.808254148347752,4.520635370869381
Aurora do Pará,425,0.0,10511.0,26,9.176470588235293,22.941176470588236,3.71039863000666,9.275996575016649
Aveiro,146,0.01,4735.0,5,5.188356164383562,12.970890410958905,1.5997888067581836,3.9994720168954596
Bagre,549,0.0,10106.0,15,4.098360655737705,10.245901639344263,2.2264001583217894,5.566000395804473
Baião,501,0.0,15057.0,2,0.5988023952095809,1.4970059880239521,0.19924287706714486,0.49810719266786213
Bannach,46,0.01,923.0,3,9.880434782608695,24.70108695652174,4.924160346695558,12.310400866738895
Barcarena,2294,0.11,42343.0,29,2.1048387096774195,5.262096774193548,1.140330160829417,2.8508254020735424
Belém,18584,0.27,500194.0,879,9.0104121825226,22.5260304563065,3.3476910958548087,8.369227739637022
Belterra,314,0.01,5362.0,6,2.894904458598726,7.237261146496815,1.6952629615814994,4.238157403953749
Benevides,998,0.06,21313.0,47,7.487975951903808,18.71993987975952,3.506310702388214,8.765776755970535
Bom Jesus do Tocantins,292,0.01,5204.0,9,4.669520547945205,11.673801369863012,2.620099923136049,6.550249807840123
Bonito,210,0.01,5324.0,11,7.935714285714285,19.839285714285715,3.1301652892561984,7.825413223140496
Bragança,2126,0.01,41556.0,68,4.845719661335842,12.114299153339605,2.479064395033208,6.197660987583021
Brasil Novo,324,0.01,4506.0,28,13.092592592592592,32.73148148148148,9.414114513981358,23.535286284953393
Brejo Grande do Araguaia,100,0.01,2187.0,2,3.0300000000000002,7.575,1.3854595336076818,3.4636488340192044
Breu Branco,765,0.02,21687.0,29,5.8,14.499999999999998,2.0459261308618064,5.114815327154516
Breves,2772,0.01,31440.0,154,8.416666666666666,21.041666666666668,7.420801526717557,18.552003816793892
Bujaru,463,0.0,9051.0,15,4.859611231101512,12.14902807775378,2.485913158766987,6.214782896917468
Cachoeira do Piriá,308,0.0,11312.0,10,4.870129870129871,12.175324675324676,1.3260254596888261,3.315063649222065
Cachoeira do Arari,343,0.0,7361.0,7,3.061224489795918,7.653061224489796,1.4264366254584975,3.5660915636462436
Cametá,2487,0.01,43478.0,169,10.294933655006032,25.737334137515077,5.8888403330419985,14.722100832604996
Canaã dos Carajás,1174,0.42,13604.0,27,4.898637137989778,12.246592844974447,4.227433107909438,10.568582769773597
Capanema,1058,0.05,22599.0,59,8.783081285444235,21.957703213610586,4.111907606531262,10.279769016328157
Capitão Poço,945,0.01,17725.0,13,2.0841269841269843,5.2103174603174605,1.1111424541607897,2.7778561354019744
Castanhal,3346,0.07,69156.0,156,7.48296473401076,18.7074118350269,3.6205101509630406,9.0512753774076
Chaves,342,0.0,6988.0,9,3.9473684210526314,9.868421052631579,1.9318832283915282,4.829708070978821
Colares,157,0.0,3525.0,6,5.7324840764331215,14.331210191082802,2.553191489361702,6.382978723404255
Conceição do Araguaia,707,0.03,14630.0,11,2.403818953323904,6.00954738330976,1.161654135338346,2.904135338345865
Concórdia do Pará,546,0.01,10624.0,20,5.54945054945055,13.873626373626374,2.8520331325301203,7.130082831325302
Cumaru do Norte,199,0.0,3742.0,,,,,
Curionópolis,312,0.13,5319.0,14,7.60576923076923,19.014423076923077,4.4613649182177095,11.153412295544275
Curralinho,698,0.0,10370.0,34,7.306590257879657,18.26647564469914,4.918032786885246,12.295081967213115
Curuá,239,0.0,4472.0,,,,,
Curuçá,548,0.0,12258.0,22,6.021897810218978,15.054744525547445,2.6921194322075377,6.730298580518845
Dom Eliseu,596,0.02,19319.0,23,5.904362416107382,14.760906040268457,1.821522853149749,4.553807132874373
Eldorado dos Carajás,483,0.01,10340.0,21,6.586956521739131,16.467391304347824,3.0768858800773695,7.692214700193423
Faro,124,0.01,2125.0,6,7.330645161290322,18.326612903225808,4.277647058823529,10.694117647058825
Floresta do Araguaia,346,0.0,6257.0,1,0.4335260115606936,1.083815028901734,0.23973150071919452,0.5993287517979863
Garrafão do Norte,487,0.0,8181.0,14,4.312114989733059,10.780287474332649,2.566923359002567,6.417308397506417
Goianésia do Pará,558,0.0,13443.0,13,3.494623655913978,8.736559139784946,1.4505690694041509,3.626422673510377
Gurupá,774,0.0,10028.0,26,5.038759689922481,12.5968992248062,3.8891104906262464,9.722776226565616
Igarapé-Açu,557,0.01,12500.0,22,5.983842010771992,14.959605026929982,2.6664,6.666
Igarapé-Miri,1143,0.01,19830.0,45,5.964566929133858,14.911417322834646,3.4379727685325263,8.594931921331316
Inhangapi,162,0.01,3764.0,7,6.546296296296296,16.36574074074074,2.817481402763018,7.043703506907545
Ipixuna do Pará,642,0.0,22023.0,25,5.841121495327103,14.602803738317757,1.7027652908323117,4.256913227080779
Irituia,456,0.01,9776.0,12,3.986842105263158,9.967105263157896,1.8596563011456628,4.649140752864158
Itaituba,2359,0.04,32921.0,55,3.637134378974141,9.092835947435354,2.6062391786397736,6.515597946599435
Itupiranga,845,0.01,16310.0,42,7.5301775147929,18.825443786982245,3.901287553648069,9.753218884120171
Jacareacanga,587,0.01,2333.0,2,0.51618398637138,1.2904599659284497,1.2987569652807545,3.2468924132018864
Jacundá,715,0.01,20562.0,49,10.382517482517482,25.95629370629371,3.610300554420776,9.02575138605194
Juruti,1126,0.04,18054.0,63,8.728241563055063,21.820603907637658,5.443668993020937,13.609172482552344
Limoeiro do Ajuru,469,0.0,8975.0,11,3.518123667377399,8.795309168443497,1.8384401114206128,4.596100278551532
Mãe do Rio,564,0.02,10113.0,23,6.239361702127659,15.598404255319151,3.4796796202907148,8.699199050726788
Magalhães Barata,117,0.01,2451.0,5,6.474358974358975,16.185897435897438,3.090575275397797,7.726438188494492
Marabá,4821,0.11,93315.0,368,12.709396390790292,31.773490976975733,6.566146921716767,16.415367304291916
Maracanã,350,0.0,8784.0,16,6.857142857142858,17.142857142857142,2.73224043715847,6.830601092896175
Marapanim,304,0.0,8516.0,6,2.9605263157894735,7.401315789473683,1.0568341944574917,2.6420854861437295
Marituba,1813,0.05,46311.0,72,6.254826254826256,15.637065637065636,2.448662304851979,6.121655762129948
Medicilândia,491,0.0,9648.0,2,0.6109979633401221,1.5274949083503055,0.31094527363184077,0.777363184079602
Melgaço,642,0.0,8300.0,22,5.14018691588785,12.850467289719624,3.975903614457831,9.939759036144578
Mocajuba,459,0.01,9662.0,4,1.3202614379084967,3.300653594771242,0.6271993376112606,1.5679983440281515
Moju,1305,0.01,25718.0,57,6.617241379310346,16.54310344827586,3.3577649895015167,8.39441247375379
Mojuí dos Campos,335,0.0,4873.0,1,0.44776119402985076,1.1194029850746268,0.3078185922429715,0.7695464806074287
Monte Alegre,1050,0.01,18062.0,77,11.110000000000001,27.775,6.458587088915956,16.146467722289888
Muaná,616,0.01,12870.0,18,4.426948051948052,11.06737012987013,2.1188811188811187,5.297202797202797
Nova Esperança do Piriá,347,0.0,6730.0,5,2.161383285302594,5.403458213256484,1.1144130757800892,2.7860326894502228
Nova Ipixuna,229,0.0,5163.0,9,5.895196506550218,14.737991266375547,2.6147588611272514,6.5368971528181286
Nova Timboteua,131,0.01,4672.0,5,5.782442748091603,14.456106870229007,1.6213613013698631,4.053403253424658
Novo Progresso,584,0.01,8989.0,3,0.7782534246575342,1.9456335616438356,0.5056179775280899,1.2640449438202248
Novo Repartimento,1193,0.0,23905.0,25,3.143336127409891,7.858340318524728,1.568709475005229,3.9217736875130726
Óbidos,1090,0.01,15618.0,2,0.27798165137614683,0.694954128440367,0.19400691509796392,0.4850172877449097
Oeiras do Pará,673,0.0,9766.0,19,4.234769687964339,10.586924219910847,2.9182879377431905,7.2957198443579765
Oriximiná,1550,0.08,23439.0,109,11.39225806451613,28.480645161290326,7.5335978497376175,18.833994624344044
Ourém,310,0.01,5463.0,8,3.909677419354839,9.774193548387098,2.2185612300933553,5.546403075233388
Ourilândia do Norte,706,0.09,11125.0,2,0.4631728045325779,1.1579320113314449,0.29393258426966296,0.7348314606741574
Pacajá,776,0.0,14157.0,34,6.572164948453609,16.43041237113402,3.602458147912693,9.006145369781732
Palestina do Pará,105,0.0,2344.0,5,7.142857142857142,17.857142857142858,3.1996587030716723,7.99914675767918
Paragominas,2065,0.06,38874.0,124,9.54769975786925,23.869249394673126,5.07177033492823,12.679425837320576
Parauapebas,4576,0.31,73782.0,166,7.128277972027972,17.82069493006993,4.420996991136049,11.052492477840124
Pau D'Arco,120,0.0,1699.0,,,,,
Peixe-Boi,95,0.01,2512.0,2,3.189473684210527,7.973684210526316,1.2062101910828027,3.0155254777070066
Piçarra,165,0.0,4008.0,7,6.363636363636363,15.909090909090908,2.619760479041916,6.54940119760479
Placas,282,0.0,9967.0,3,1.5957446808510638,3.9893617021276597,0.4514899167251931,1.1287247918129828
Ponta de Pedras,364,0.0,9983.0,8,3.296703296703297,8.241758241758241,1.2020434739056396,3.005108684764099
Portel,1568,0.0,19208.0,78,7.461734693877552,18.654336734693878,6.091211995002083,15.228029987505206
Porto de Moz,768,0.0,12809.0,39,7.6171875,19.04296875,4.567101256928722,11.417753142321805
Prainha,755,0.0,8978.0,17,3.377483443708609,8.443708609271523,2.8402762307863667,7.100690576965917
Primavera,191,0.02,3258.0,5,4.005235602094241,10.013089005235603,2.3480662983425415,5.870165745856354
Quatipuru,162,0.01,4284.0,,,,,
Redenção,1725,0.05,28075.0,3,0.2739130434782609,0.6847826086956521,0.16829919857524492,0.4207479964381122
Rio Maria,281,0.03,5728.0,11,6.048042704626335,15.120106761565838,2.9670041899441344,7.417510474860336
Rondon do Pará,529,0.03,16494.0,39,11.390359168241966,28.475897920604922,3.653146598763187,9.132866496907967
Rurópolis,407,0.0,16452.0,27,9.950859950859952,24.877149877149876,2.461706783369803,6.1542669584245075
Salinópolis,680,0.02,13114.0,30,6.75,16.875,3.500076254384627,8.750190635961568
Salvaterra,337,0.01,7668.0,19,8.541543026706231,21.35385756676558,3.753912363067293,9.384780907668233
Santa Bárbara do Pará,330,0.03,6870.0,12,5.618181818181818,14.045454545454547,2.6986899563318776,6.746724890829695
Santa Cruz do Arari,110,0.0,3489.0,2,2.727272727272727,6.8181818181818175,0.8598452278589854,2.1496130696474633
Santa Isabel do Pará,996,0.03,22255.0,35,5.42921686746988,13.573042168674698,2.429791058189171,6.0744776454729275
Santa Luzia do Pará,306,0.01,6418.0,7,3.465686274509804,8.66421568627451,1.652383920224369,4.130959800560922
Santa Maria das Barreiras,215,0.0,6210.0,,,,,
Santa Maria do Pará,455,0.01,8220.0,12,3.9956043956043956,9.989010989010989,2.211678832116788,5.529197080291971
Santana do Araguaia,602,0.01,24505.0,2,0.5033222591362126,1.2583056478405317,0.1236482350540706,0.30912058763517647
