nome_municipio,numero_de_nascidos_vivos_no_municipio,cobertura_saude_suplementar,total_mulheres,numero_internacoes_por_abortamento,taxa_de_abortos_inseguros_por_100_nascidos_vivos_2,taxa_de_abortos_inseguros_por_100_nascidos_vivos_5,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_2,taxa_de_abortos_inseguros_por_1000_mulheres_ferteis_5
Castanheiras,56,0.02,967.0,,,,,
Chupinguaia,181,0.02,3558.0,6,5.071823204419889,12.679558011049725,2.5801011804384486,6.450252951096121
Cujubim,229,0.01,7947.0,12,7.93886462882096,19.847161572052403,2.287655719139298,5.719139297848245
Governador Jorge Teixeira,133,0.01,2503.0,6,6.834586466165414,17.086466165413537,3.631642029564522,9.079105073911306
Itapuã do Oeste,92,0.05,3095.0,,,,,
Ministro Andreazza,92,0.02,3152.0,6,9.978260869565217,24.945652173913043,2.91243654822335,7.281091370558376
Mirante da Serra,160,0.02,3513.0,2,1.9124999999999999,4.78125,0.8710503842869343,2.177625960717336
Monte Negro,220,0.01,4879.0,4,2.754545454545455,6.886363636363637,1.2420577987292478,3.1051444968231197
Nova União,87,0.01,2133.0,1,1.7413793103448278,4.353448275862069,0.7102672292545711,1.7756680731364276
Parecis,53,0.01,1778.0,1,2.858490566037736,7.14622641509434,0.8520809898762656,2.130202474690664
Pimenteiras do Oeste,52,0.02,670.0,,,,,
Primavera de Rondônia,38,0.04,895.0,1,4.105263157894737,10.263157894736844,1.7430167597765365,4.357541899441341
São Felipe D'Oeste,54,0.04,1631.0,3,8.666666666666666,21.666666666666668,2.8694052728387494,7.173513182096873
São Francisco do Guaporé,327,0.01,6259.0,10,4.63302752293578,11.582568807339449,2.4205144591787824,6.051286147946956
Seringueiras,154,0.02,3770.0,2,1.9870129870129871,4.967532467532468,0.8116710875331565,2.029177718832891
Teixeirópolis,60,0.03,1313.0,1,2.5749999999999997,6.4375,1.1766945925361767,2.941736481340442
Theobroma,131,0.01,3170.0,4,4.625954198473283,11.564885496183207,1.911671924290221,4.7791798107255525
Urupá,139,0.03,3556.0,3,3.334532374100719,8.336330935251798,1.3034308211473564,3.2585770528683913
Vale do Anari,91,0.01,3412.0,11,18.313186813186814,45.782967032967036,4.884232121922627,12.210580304806566
Vale do Paraíso,95,0.02,2218.0,1,1.6105263157894738,4.026315789473684,0.6898106402164111,1.724526600541028
Acrelândia,216,0.01,4793.0,9,6.3125,15.78125,2.844773628207803,7.111934070519507
Assis Brasil,264,0.01,2372.0,11,6.3125,15.78125,7.025716694772344,17.56429173693086
Brasiléia,540,0.01,8348.0,61,17.11388888888889,42.78472222222222,11.070316243411597,27.675790608528988
Bujari,306,0.01,3046.0,5,2.4754901960784315,6.188725490196079,2.4868680236375575,6.217170059093894
Capixaba,222,0.0,3613.0,7,4.72972972972973,11.824324324324325,2.9061721561029614,7.265430390257404
Cruzeiro do Sul,1755,0.01,29044.0,101,8.71880341880342,21.79700854700855,5.268385897259331,13.170964743148328
Epitaciolândia,273,0.01,5932.0,50,27.747252747252748,69.36813186813187,12.769723533378288,31.92430883344572
Feijó,833,0.01,10452.0,16,2.909963985594238,7.2749099639855945,2.3191733639494836,5.797933409873709
Jordão,273,0.0,2456.0,4,2.197802197802198,5.4945054945054945,2.4429967426710095,6.107491856677525
Mâncio Lima,367,0.0,5818.0,22,8.991825613079019,22.479564032697546,5.672052251632864,14.180130629082159
Manoel Urbano,251,0.0,2789.0,1,0.5976095617529881,1.4940239043824701,0.5378271782000718,1.3445679455001793
Marechal Thaumaturgo,406,0.0,5465.0,9,3.32512315270936,8.312807881773399,2.4702653247941444,6.175663311985361
Plácido de Castro,309,0.02,5882.0,9,4.456310679611651,11.140776699029125,2.341040462427746,5.852601156069364
Porto Walter,253,0.0,3414.0,4,2.371541501976284,5.928853754940711,1.757469244288225,4.393673110720563
Rio Branco,6495,0.09,138545.0,606,15.254965357967668,38.137413394919164,7.151539211086651,17.87884802771663
Rodrigues Alves,394,0.0,5861.0,7,2.66497461928934,6.662436548223351,1.7915031564579424,4.478757891144856
Santa Rosa do Purus,206,0.0,1953.0,3,2.1844660194174756,5.461165048543689,2.304147465437788,5.760368663594471
Senador Guiomard,476,0.01,7318.0,12,3.8193277310924367,9.548319327731093,2.484285323858978,6.210713309647446
Sena Madureira,788,0.01,14464.0,16,3.0761421319796955,7.690355329949239,1.6758849557522124,4.1897123893805315
Tarauacá,1193,0.01,12689.0,70,8.889354568315172,22.22338642078793,8.357632595161164,20.89408148790291
Xapuri,325,0.01,5943.0,20,9.323076923076922,23.307692307692307,5.098435133770822,12.746087834427057
Porto Acre,392,0.0,5631.0,12,4.591836734693878,11.479591836734695,3.1965903036760785,7.991475759190196
Município ignorado - AM,25,,,,,,,
Alvarães,346,0.0,4554.0,19,8.236994219653178,20.592485549132945,6.258234519104084,15.645586297760213
Amaturá,247,0.0,3543.0,,,,,
Anamã,214,0.0,4076.0,2,1.4018691588785046,3.5046728971962615,0.7360157016683022,1.8400392541707558
Anori,247,0.0,6554.0,1,0.6072874493927125,1.5182186234817814,0.22886786695148,0.5721696673787
Apuí,242,0.0,6956.0,5,3.0991735537190084,7.747933884297521,1.078205865439908,2.69551466359977
Atalaia do Norte,357,0.0,6159.0,1,0.42016806722689076,1.050420168067227,0.24354603019970775,0.6088650754992694
Autazes,948,0.0,11202.0,25,3.9556962025316458,9.889240506329115,3.3476164970540974,8.369041242635245
Barcelos,567,0.0,8129.0,9,2.380952380952381,5.952380952380952,1.6607208758764915,4.151802189691229
Barreirinha,851,0.0,8921.0,43,7.579318448883667,18.948296122209165,7.230131151216232,18.07532787804058
Benjamin Constant,985,0.0,12486.0,5,0.7614213197969544,1.903553299492386,0.600672753483902,1.5016818837097548
Beruri,500,0.0,5537.0,9,2.7,6.75,2.4381433989525014,6.095358497381254
Boa Vista do Ramos,318,0.0,5471.0,11,5.188679245283019,12.971698113207546,3.015902028879547,7.539755072198867
Boca do Acre,739,0.0,10401.0,33,6.698240866035182,16.745602165087956,4.75915777329103,11.897894433227574
Borba,789,0.0,12086.0,39,7.41444866920152,18.5361216730038,4.840311103756412,12.10077775939103
Caapiranga,188,0.0,3947.0,,,,,
Canutama,222,0.0,4405.0,9,6.081081081081082,15.202702702702704,3.0646992054483544,7.661748013620885
Carauari,635,0.01,8643.0,6,1.4314960629921258,3.5787401574803153,1.0517181534189517,2.6292953835473796
Careiro,550,0.0,11716.0,,,,,
Careiro da Várzea,275,0.0,9020.0,1,0.5454545454545455,1.3636363636363635,0.1662971175166297,0.4157427937915743
Coari,1747,0.01,26274.0,207,17.951058958214084,44.877647395535206,11.935944279515873,29.83986069878968
Codajás,428,0.0,9115.0,23,8.060747663551401,20.151869158878505,3.7849698299506307,9.462424574876577
Eirunepé,829,0.0,10490.0,15,2.714113389626055,6.785283474065139,2.1448999046711155,5.362249761677788
Envira,369,0.0,6055.0,5,2.0325203252032518,5.08130081300813,1.2386457473162675,3.096614368290669
Fonte Boa,621,0.0,5305.0,,,,,
Guajará,293,0.0,5102.0,12,6.143344709897611,15.358361774744028,3.5280282242257934,8.820070560564485
Humaitá,1006,0.01,16975.0,43,6.475646123260437,16.189115308151095,3.837702503681885,9.594256259204714
Ipixuna,413,0.0,8757.0,6,2.1791767554479415,5.447941888619854,1.027749229188078,2.5693730729701953
Iranduba,944,0.01,14584.0,,,,,
Itacoatiara,2067,0.03,31052.0,187,13.977503628447025,34.94375907111756,9.304231611490403,23.260579028726006
Itamarati,303,0.0,2373.0,1,0.49504950495049505,1.2376237623762376,0.6321112515802781,1.5802781289506953
Itapiranga,171,0.0,2744.0,4,3.508771929824561,8.771929824561402,2.186588921282799,5.466472303206997
Japurá,151,0.01,986.0,2,2.006622516556291,5.016556291390729,3.0730223123732254,7.682555780933063
Juruá,251,0.0,4500.0,6,3.5856573705179287,8.964143426294822,2.0,5.0
Jutaí,647,0.0,4087.0,9,2.0865533230293662,5.216383307573415,3.3031563494005383,8.257890873501346
Lábrea,779,0.0,13709.0,16,3.080872913992298,7.702182284980745,1.7506747392224085,4.376686848056021
Manacapuru,2056,0.01,30481.0,9,0.66318093385214,1.6579523346303502,0.44732784357468586,1.1183196089367147
Manaquiri,303,0.0,9961.0,2,0.9900990099009901,2.4752475247524752,0.30117458086537496,0.7529364521634374
Manaus,38585,0.24,735724.0,2543,12.258597900738629,30.646494751846575,6.429014141172504,16.07253535293126
Manicoré,1012,0.0,16932.0,54,8.003952569169961,20.009881422924902,4.78384124734231,11.959603118355776
Maraã,405,0.0,5256.0,11,4.074074074074074,10.185185185185185,3.139269406392694,7.848173515981735
Maués,1581,0.01,18104.0,71,6.803605313092979,17.00901328273245,5.941504639858595,14.85376159964649
Nhamundá,314,0.0,6294.0,18,8.598726114649681,21.496815286624205,4.289799809342231,10.724499523355576
Nova Olinda do Norte,612,0.0,11599.0,14,3.431372549019608,8.57843137254902,1.8105009052504526,4.526252263126132
Novo Airão,327,0.01,5692.0,7,3.243119266055046,8.107798165137615,1.863141250878426,4.657853127196065
Novo Aripuanã,379,0.0,7624.0,,,,,
Parintins,2067,0.01,34726.0,184,13.486211901306241,33.7155297532656,8.027414617289638,20.068536543224095
Pauini,362,0.0,5728.0,,,,,
Presidente Figueiredo,557,0.02,11087.0,10,2.746858168761221,6.867145421903052,1.3799945882565168,3.4499864706412917
Rio Preto da Eva,431,0.01,10229.0,1,0.35150812064965203,0.87877030162413,0.14810831948382053,0.37027079870955126
Santa Isabel do Rio Negro,369,0.0,7145.0,10,4.0650406504065035,10.16260162601626,2.099370188943317,5.248425472358292
Santo Antônio do Içá,704,0.0,6707.0,21,4.474431818181818,11.186079545454545,4.696585656776501,11.741464141941256
São Gabriel da Cachoeira,1223,0.0,13348.0,23,2.820932134096484,7.0523303352412094,2.5846568774348215,6.461642193587054
São Paulo de Olivença,934,0.0,11498.0,29,4.657387580299786,11.643468950749465,3.783266655070447,9.458166637676117
São Sebastião do Uatumã,186,0.0,4242.0,3,2.4193548387096775,6.048387096774194,1.0608203677510608,2.6520509193776522
Silves,197,0.0,2548.0,,,,,
Tabatinga,1684,0.01,20487.0,36,3.238717339667459,8.096793349168646,2.662176014057695,6.655440035144237
Tapauá,393,0.0,5065.0,,,,,
Tefé,1822,0.01,18606.0,179,14.883918770581777,37.209796926454445,14.57513705256369,36.43784263140922
Tonantins,435,0.0,5642.0,,,,,
Uarini,286,0.0,3875.0,11,5.769230769230769,14.423076923076922,4.258064516129033,10.64516129032258
Urucará,261,0.0,4753.0,7,4.022988505747127,10.057471264367816,2.2091310751104567,5.522827687776141
Urucurituba,313,0.0,6710.0,,,,,
Município ignorado - RR,1,,,,,,,
Amajari,433,0.0,3460.0,22,7.621247113163972,19.053117782909933,9.537572254335261,23.84393063583815
Alto Alegre,717,0.0,4140.0,19,3.9748953974895396,9.937238493723848,6.884057971014492,17.21014492753623
Boa Vista,8161,0.07,128153.0,769,15.123698076216153,37.80924519054037,9.631026975568268,24.077567438920667
Bonfim,386,0.0,3234.0,13,5.051813471502591,12.629533678756477,6.029684601113173,15.074211502782932
Cantá,336,0.0,4996.0,19,8.482142857142858,21.205357142857142,5.704563650920737,14.261409127301842
Caracaraí,405,0.01,6610.0,33,12.344444444444443,30.86111111111111,7.563540090771557,18.908850226928895
Caroebe,181,0.0,3011.0,12,9.94475138121547,24.861878453038674,5.978080371969445,14.945200929923612
Iracema,138,0.0,3645.0,6,6.521739130434782,16.304347826086957,2.4691358024691357,6.172839506172839
Mucajaí,324,0.01,5307.0,17,7.9490740740740735,19.872685185185183,4.853024307518372,12.13256076879593
Normandia,461,0.0,2965.0,16,5.206073752711497,13.015184381778742,8.094435075885327,20.236087689713322
Pacaraima,422,0.01,4694.0,45,16.15521327014218,40.388033175355446,14.523860247123988,36.30965061780997
Rorainópolis,627,0.01,9268.0,48,11.598086124401915,28.995215311004785,7.8463530427276655,19.615882606819167
São João da Baliza,119,0.01,2583.0,8,10.184873949579833,25.462184873949578,4.692218350754936,11.73054587688734
São Luiz,86,0.01,2517.0,9,15.854651162790697,39.63662790697674,5.417163289630512,13.542908224076282
Uiramutã,512,0.0,2775.0,20,5.859375,14.6484375,10.81081081081081,27.027027027027028
Município ignorado - PA,1,,,,,,,
Abaetetuba,2671,0.04,51533.0,127,7.417446649195059,18.543616622987646,3.8445268080647352,9.611317020161838
Abel Figueiredo,130,0.01,2287.0,6,6.992307692307692,17.480769230769234,3.9746392654132046,9.936598163533013
Acará,1013,0.0,16895.0,38,5.62685093780849,14.067127344521225,3.373779224622669,8.434448061556674
Afuá,1022,0.0,11735.0,48,7.045009784735812,17.61252446183953,6.135492117596932,15.338730293992331
Água Azul do Norte,223,0.0,9286.0,2,1.345291479820628,3.3632286995515694,0.323066982554383,0.8076674563859573
Alenquer,1190,0.01,17178.0,15,1.9096638655462188,4.774159663865546,1.3229130282920016,3.3072825707300035
Almeirim,779,0.08,10747.0,12,2.4955070603337615,6.2387676508344025,1.8088768958779193,4.522192239694799
Altamira,2567,0.04,37811.0,165,10.027269185820025,25.068172964550055,6.807542778556505,17.018856946391264
Anajás,871,0.0,8724.0,23,3.960964408725603,9.902411021814007,3.9546079779917473,9.886519944979367
Ananindeua,7771,0.17,183502.0,363,8.197979667996396,20.494949169990992,3.471706030451984,8.67926507612996
Anapu,656,0.0,8321.0,44,10.060975609756099,25.152439024390244,7.931738973681048,19.829347434202617
Augusto Corrêa,901,0.0,13925.0,19,3.1631520532741395,7.907880133185349,2.0466786355475763,5.116696588868941
Aurora do Pará,368,0.0,10357.0,23,9.375,23.4375,3.3310804286955684,8.32770107173892
Aveiro,182,0.01,4733.0,9,7.491758241758241,18.729395604395606,2.8808366786393407,7.202091696598352
Bagre,581,0.0,9859.0,17,4.388984509466437,10.972461273666093,2.586469215944822,6.466173039862055
Baião,580,0.0,14750.0,16,4.137931034482759,10.344827586206897,1.6271186440677965,4.067796610169491
Bannach,49,0.01,937.0,,,,,
Barcarena,2274,0.11,41535.0,19,1.391160949868074,3.4779023746701854,0.761646803900325,1.9041170097508127
Belém,19345,0.27,500663.0,1187,11.688989402946499,29.222473507366242,4.5164811460004035,11.291202865001008
Belterra,296,0.01,5321.0,4,2.0472972972972974,5.118243243243244,1.1388836684833679,2.8472091712084198
Benevides,1037,0.06,21010.0,42,6.439729990356799,16.099324975892,3.178486435030938,7.946216087577345
Bom Jesus do Tocantins,277,0.01,5167.0,5,2.734657039711191,6.836642599277979,1.4660344493903619,3.665086123475905
Bonito,188,0.01,5224.0,6,4.835106382978723,12.087765957446809,1.7400459418070444,4.350114854517612
Bragança,2203,0.02,41138.0,71,4.931003177485247,12.327507943713117,2.640624240361709,6.601560600904273
Brasil Novo,351,0.01,4550.0,25,10.790598290598291,26.976495726495724,8.324175824175825,20.81043956043956
Brejo Grande do Araguaia,92,0.01,2196.0,2,3.2934782608695654,8.233695652173912,1.3797814207650274,3.4494535519125686
Breu Branco,789,0.02,21205.0,37,7.174904942965779,17.93726235741445,2.669653383635935,6.674133459089838
Breves,2849,0.01,31200.0,142,7.55107055107055,18.87767637767638,6.895192307692308,17.23798076923077
Bujaru,474,0.0,8966.0,11,3.481012658227848,8.702531645569621,1.8402855230872184,4.600713807718046
Cachoeira do Piriá,305,0.0,11029.0,11,5.409836065573771,13.524590163934427,1.496055852751836,3.74013963187959
Cachoeira do Arari,349,0.0,7268.0,11,4.7277936962750715,11.819484240687679,2.2702256466703354,5.675564116675839
Cametá,2678,0.01,42967.0,186,10.522404779686333,26.306011949215836,6.558288919403263,16.395722298508158
Canaã dos Carajás,1232,0.39,13142.0,27,4.569399350649351,11.423498376623376,4.283594582255365,10.708986455638412
Capanema,1046,0.05,22539.0,36,5.420650095602294,13.551625239005736,2.5156395580992945,6.2890988952482365
Capitão Poço,940,0.01,17731.0,6,0.9670212765957445,2.417553191489362,0.5126614404150922,1.2816536010377306
Castanhal,3305,0.07,68388.0,152,7.381543116490167,18.45385779122542,3.5672925074574486,8.918231268643623
Chaves,419,0.0,6914.0,7,2.5059665871121717,6.264916467780429,1.5186577957766851,3.7966444894417126
Colares,184,0.0,3523.0,8,6.521739130434782,16.304347826086957,3.4061879080329263,8.515469770082317
Conceição do Araguaia,791,0.03,14664.0,3,0.5859671302149179,1.4649178255372945,0.3160801963993453,0.7902004909983634
Concórdia do Pará,562,0.01,10475.0,18,4.852313167259786,12.130782918149466,2.6033412887828162,6.50835322195704
Cumaru do Norte,180,0.0,3666.0,,,,,
Curionópolis,308,0.13,5370.0,8,4.402597402597403,11.006493506493506,2.525139664804469,6.312849162011173
Curralinho,748,0.0,10177.0,15,3.0080213903743314,7.520053475935828,2.2108676427237888,5.527169106809472
Curuá,238,0.0,4395.0,2,1.2605042016806722,3.1512605042016806,0.6825938566552902,1.7064846416382253
Curuçá,555,0.0,12106.0,19,5.135135135135135,12.837837837837837,2.354204526680985,5.885511316702462
Dom Eliseu,647,0.02,19119.0,32,7.567233384853169,18.918083462132923,2.5608033892986035,6.402008473246509
Eldorado dos Carajás,530,0.01,10315.0,34,9.718867924528302,24.297169811320757,4.9936984973339795,12.484246243334951
Faro,142,0.01,2160.0,8,8.535211267605634,21.338028169014084,5.611111111111112,14.027777777777779
Floresta do Araguaia,375,0.01,6191.0,1,0.404,1.01,0.24471006299466969,0.6117751574866742
Garrafão do Norte,423,0.0,8183.0,13,4.609929078014184,11.52482269503546,2.3829891237932297,5.9574728094830744
Goianésia do Pará,575,0.0,13219.0,7,1.8260869565217392,4.565217391304348,0.7943112187003556,1.9857780467508888
Gurupá,764,0.0,9901.0,32,6.282722513089005,15.706806282722512,4.847995152004848,12.119987880012118
Igarapé-Açu,578,0.01,12457.0,32,8.387543252595156,20.968858131487888,3.891787749859517,9.729469374648792
Igarapé-Miri,1079,0.01,19700.0,54,7.582020389249306,18.955050973123264,4.1527918781725885,10.381979695431472
Inhangapi,185,0.01,3714.0,9,7.37027027027027,18.425675675675677,3.67124394184168,9.1781098546042
Ipixuna do Pará,626,0.0,21443.0,31,7.4281150159744405,18.570287539936103,2.1685398498344446,5.421349624586112
Irituia,434,0.01,9781.0,15,5.236175115207374,13.090437788018432,2.3233820672732852,5.808455168183213
Itaituba,2290,0.03,32969.0,127,8.568340611353712,21.42085152838428,5.951499893839668,14.87874973459917
Itupiranga,844,0.01,16288.0,45,8.07760663507109,20.194016587677723,4.185596758349705,10.463991895874262
Jacareacanga,602,0.01,2515.0,4,1.0066445182724253,2.5166112956810633,2.4095427435387675,6.023856858846918
Jacundá,751,0.01,20291.0,50,10.086551264980026,25.216378162450066,3.7331821990044847,9.332955497511211
Juruti,1091,0.04,17677.0,59,8.436296975252063,21.090742438130157,5.206765853934491,13.016914634836228
Limoeiro do Ajuru,443,0.0,8876.0,13,4.401805869074492,11.00451467268623,2.1969355565570075,5.492338891392519
Mãe do Rio,646,0.02,10066.0,36,8.526315789473685,21.31578947368421,5.47188555533479,13.679713888336975
Magalhães Barata,93,0.01,2449.0,6,9.774193548387098,24.435483870967744,3.711719069007758,9.279297672519396
Marabá,4942,0.11,91884.0,364,12.263456090651559,30.658640226628897,6.5959252971137525,16.489813242784383
Maracanã,384,0.0,8801.0,16,6.25,15.625,2.726962845131235,6.8174071128280875
Marapanim,292,0.0,8481.0,8,4.10958904109589,10.273972602739725,1.4149274849663955,3.537318712415989
Marituba,1714,0.05,45632.0,89,8.17823803967328,20.445595099183198,3.071857468443198,7.6796436711079945
Medicilândia,422,0.0,9545.0,2,0.7109004739336493,1.7772511848341233,0.3143006809848088,0.7857517024620221
Melgaço,630,0.0,8211.0,27,6.428571428571428,16.071428571428573,4.932407745706978,12.331019364267446
Mocajuba,464,0.01,9539.0,7,2.2855603448275863,5.713900862068965,1.111751755949261,2.779379389873152
Moju,1311,0.01,25344.0,59,6.818077803203662,17.045194508009153,3.5268702651515156,8.817175662878789
Mojuí dos Campos,289,0.0,4850.0,2,1.0380622837370241,2.5951557093425603,0.6185567010309277,1.5463917525773194
Monte Alegre,1032,0.01,18046.0,102,14.973837209302326,37.434593023255815,8.563116480106395,21.407791200265986
Muaná,578,0.01,12664.0,16,4.193771626297578,10.484429065743944,1.9140871762476313,4.785217940619078
Nova Esperança do Piriá,405,0.0,6715.0,7,2.5925925925925926,6.481481481481481,1.5636634400595681,3.9091586001489205
Nova Ipixuna,223,0.0,5103.0,6,4.0358744394618835,10.089686098654708,1.763668430335097,4.409171075837742
Nova Timboteua,134,0.01,4645.0,7,7.914179104477611,19.785447761194032,2.283100107642627,5.707750269106566
Novo Progresso,631,0.01,8917.0,13,3.1212361331220286,7.803090332805071,2.208702478412022,5.521756196030054
Novo Repartimento,1240,0.0,23482.0,21,2.540322580645161,6.350806451612903,1.34145302785112,3.3536325696277998
Óbidos,1019,0.01,15560.0,1,0.14867517173699707,0.3716879293424927,0.09736503856041132,0.24341259640102827
Oeiras do Pará,726,0.0,9665.0,43,8.884297520661157,22.210743801652892,6.673564407656492,16.683911019141235
Oriximiná,1547,0.08,23109.0,124,12.985132514544281,32.4628312863607,8.692717123198754,21.73179280799689
Ourém,322,0.01,5436.0,7,3.2934782608695654,8.233695652173912,1.9508830022075054,4.877207505518764
Ourilândia do Norte,725,0.09,10938.0,,,,,
Pacajá,744,0.0,13941.0,28,5.64516129032258,14.112903225806454,3.0126963632451043,7.531740908112761
Palestina do Pará,110,0.0,2340.0,2,2.727272727272727,6.8181818181818175,1.2820512820512822,3.205128205128205
Paragominas,2148,0.06,38425.0,124,9.17877094972067,22.94692737430168,5.131034482758621,12.827586206896552
Parauapebas,4809,0.31,71817.0,195,7.967872738615096,19.919681846537742,5.335435899578095,13.338589748945235
Pau D'Arco,127,0.0,1721.0,4,4.724409448818897,11.811023622047244,3.486345148169669,8.715862870424171
Peixe-Boi,103,0.01,2512.0,4,5.883495145631069,14.70873786407767,2.4124203821656054,6.031050955414013
Piçarra,176,0.0,4012.0,10,8.522727272727272,21.306818181818183,3.7387836490528414,9.346959122632104
Placas,321,0.0,9713.0,12,5.607476635514018,14.018691588785046,1.853186451147946,4.6329661278698655
Ponta de Pedras,351,0.0,9819.0,20,8.547008547008547,21.367521367521366,3.0553009471432935,7.638252367858234
Portel,1678,0.0,18847.0,59,5.274135876042909,13.18533969010727,4.695707539661484,11.739268849153712
Porto de Moz,755,0.0,12561.0,35,6.95364238410596,17.3841059602649,4.179603534750418,10.449008836876045
Prainha,703,0.0,9015.0,25,5.334281650071124,13.335704125177807,4.159733777038269,10.399334442595674
Primavera,200,0.02,3267.0,9,6.885,17.2125,4.214876033057851,10.537190082644628
Quatipuru,160,0.0,4258.0,6,5.625,14.0625,2.1136683889149834,5.284170972287459
Redenção,1756,0.06,27939.0,8,0.724373576309795,1.8109339407744875,0.4552775689895845,1.1381939224739612
Rio Maria,308,0.03,5754.0,5,2.5081168831168834,6.270292207792208,1.3425443169968718,3.356360792492179
Rondon do Pará,610,0.04,16415.0,39,9.973770491803279,24.934426229508198,3.7063661285409686,9.265915321352422
Rurópolis,413,0.0,16095.0,23,8.353510895883778,20.883777239709442,2.1435228331780056,5.358807082945014
Salinópolis,676,0.02,13072.0,38,8.600591715976332,21.50147928994083,4.4476744186046515,11.119186046511627
Salvaterra,362,0.01,7551.0,22,9.207182320441989,23.01795580110497,4.413984902661898,11.03496225665475
Santa Bárbara do Pará,326,0.03,6774.0,18,8.530674846625768,21.32668711656442,4.105403011514615,10.263507528786537
Santa Cruz do Arari,81,0.0,3414.0,3,5.555555555555555,13.88888888888889,1.3181019332161688,3.295254833040422
Santa Isabel do Pará,1019,0.03,22028.0,52,7.8842001962708546,19.710500490677134,3.647176321045942,9.117940802614854
Santa Luzia do Pará,305,0.01,6425.0,11,5.463934426229508,13.65983606557377,2.5937743190661475,6.48443579766537
Santa Maria das Barreiras,181,0.0,6099.0,2,1.6574585635359116,4.143646408839778,0.49188391539596654,1.2297097884899164
